id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
2139,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2140,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2141,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2142,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2143,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2144,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2145,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2146,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2147,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2148,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2149,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2150,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2151,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2152,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2153,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2154,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2155,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2156,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2157,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2158,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2159,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2160,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2161,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2162,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2163,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2164,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2165,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2166,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2167,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2168,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2169,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2170,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2171,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2172,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2173,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2174,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2175,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2176,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2177,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2178,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2179,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2180,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2181,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2182,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2183,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2184,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2185,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2186,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2187,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2188,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2189,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2190,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2191,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2192,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2193,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2194,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2195,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2196,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2197,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2198,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2199,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2200,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2201,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2202,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2203,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2204,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2205,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2206,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2207,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2208,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2209,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2210,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2211,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2212,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2213,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2214,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2215,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2216,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2217,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2218,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2219,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2220,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2221,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2222,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2223,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2224,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2225,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2226,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2227,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2228,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2229,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2230,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2231,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2232,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2233,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2234,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2235,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2236,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2237,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2238,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2239,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2240,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2241,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2242,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2243,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2244,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2245,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2246,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2247,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2248,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2249,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2250,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2251,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2252,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2253,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2254,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2255,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2256,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2257,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2258,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2259,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2260,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2261,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2262,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2263,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2264,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2265,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2266,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2267,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2268,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2269,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2270,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2271,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2272,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2273,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2274,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2275,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2276,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2277,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2278,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2279,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2280,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2281,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2282,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2283,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2284,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2285,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2286,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2287,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2288,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2289,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2290,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2291,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2292,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2293,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2294,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2295,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2296,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2297,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2298,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2299,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2300,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2301,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2302,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2303,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2304,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2305,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2306,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2307,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2308,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2309,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2310,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2311,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2312,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2313,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2314,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2315,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2316,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2317,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2318,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2319,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2320,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2321,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2322,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2323,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2324,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2325,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2326,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2327,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2328,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
2329,620d4fc1f1caecf133676e43f51def09,2023-07-31T00:00:00,1,Ростов,1910,Евгения,Орлова,5,Яблоко молодильное,2,800
2330,b86f2b75be5c8edf09ada2872e092d12,2023-07-31T00:00:00,1,Ростов,4216,Екатерина,Морозова,0,Молоко 1%,3,300
2331,525e33306f1ca506e582354088eda756,2023-07-31T00:00:00,2,Ярославль,2717,Ольга,Павлова,11,Хлеб ржаной,4,80
2332,b625d5e9ce520fa56416f563b98973c6,2023-07-31T00:00:00,1,Ростов,3011,Светлана,Великая,8,Лампочка LED,2,600
2333,f27a569d9e27211126b05dc9529d403f,2023-07-31T00:00:00,0,Москва,6600,Алексей,Васильев,11,Хлеб ржаной,1,20
