id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount,status
182,fa8e8e45baf0cd1dee0a3ed306a50468,2023-08-22T00:00:00,2,Ярославль,711,Александра,Павлова,9,Ручка шариковая,3,135,shipped
183,2e6044b1d316b01ff6b9d7c89fa50ef1,2023-08-22T00:00:00,1,Ростов,16,Александра,Великая,11,Хлеб ржаной,4,80,shipped
184,96cd98354b23aa639265b590c4ed27b4,2023-08-22T00:00:00,0,Москва,3111,Светлана,Федорова,5,Яблоко молодильное,2,800,shipped
185,696f41a60643696f7fc1570ad60ed138,2023-08-22T00:00:00,1,Ростов,6219,Елизавета,Морозова,9,Ручка шариковая,5,225,shipped
186,e439feb83de4d8b220fd427d2c549ccd,2023-08-22T00:00:00,2,Ярославль,6413,Елизавета,Алексеева,6,Яблоко,2,280,shipped
187,03bedbe02c273476f5fc620b1adb527e,2023-08-22T00:00:00,0,Москва,7310,Анна,Волкова,5,Яблоко молодильное,1,400,shipped
188,62b3905c1e9282d956b4dc4cd0790643,2023-08-22T00:00:00,0,Москва,8212,Снежанна,Морозова,3,Устройство для нагревания табака Трубка Мира,4,2000,shipped
189,1d014659b0b100daea54e8e767740e5c,2023-08-22T00:00:00,0,Москва,9104,Эдуард,Петров,7,Средство для мытья посуды,3,600,refunded
190,aa4d1299fab6386487d3b669c1656165,2023-08-22T00:00:00,1,Ростов,312,Александра,Волкова,0,Молоко 1%,1,100,shipped
191,cfe86679c5a2859b403b1b7e78dd5256,2023-08-22T00:00:00,1,Ростов,6608,Алексей,Васильев,7,Средство для мытья посуды,1,200,shipped
192,90ab27ea11fd416fc3ccb7475b3bd8e0,2023-08-22T00:00:00,1,Ростов,8912,Снежанна,Орлова,5,Яблоко молодильное,5,2000,shipped
193,e8587199818d6fc8860659be923f467d,2023-08-22T00:00:00,0,Москва,3400,Олег,Кузнецов,8,Лампочка LED,4,1200,shipped
194,c0228a9491cab0531d9ba86b59421cca,2023-08-22T00:00:00,2,Ярославль,4605,Сергей,Васильев,2,Молоко 5%,4,600,shipped
195,e9014696d0752edc909a4fc4e3a281c3,2023-08-22T00:00:00,0,Москва,8411,Снежанна,Алексеева,5,Яблоко молодильное,5,2000,shipped
196,33908d818f89ca2442a5b4e21fb6fe2f,2023-08-22T00:00:00,0,Москва,3604,Олег,Васильев,8,Лампочка LED,1,300,shipped
197,2df85cfba558baed5bc3b92d51219dc4,2023-08-22T00:00:00,0,Москва,6719,Елизавета,Павлова,3,Устройство для нагревания табака Трубка Мира,1,500,shipped
198,7295fe0999566b3f18643e98ee51d171,2023-08-22T00:00:00,2,Ярославль,9202,Эдуард,Сидоров,11,Хлеб ржаной,4,80,shipped
199,44740b5bf4349b2ffb991144e23de5d5,2023-08-22T00:00:00,2,Ярославль,7718,Анна,Павлова,0,Молоко 1%,4,400,shipped
200,d8281ac1fc0810429ea95b9192be9d6d,2023-08-22T00:00:00,2,Ярославль,1916,Евгения,Орлова,3,Устройство для нагревания табака Трубка Мира,4,2000,shipped
201,1fbfd317043e2245ae6ba54ac69df687,2023-08-22T00:00:00,2,Ярославль,5211,Оксана,Морозова,0,Молоко 1%,2,200,shipped
202,80b715ff94656603a06efe101587c195,2023-08-22T00:00:00,0,Москва,9719,Надежда,Павлова,8,Лампочка LED,5,1500,shipped
203,5184d5a8e0946ddc0b6a6a6187155850,2023-08-22T00:00:00,2,Ярославль,8906,Геннадий,Новиков,0,Молоко 1%,5,500,shipped
204,d7a565cf8e9afc48ba89f28026bfebd1,2023-08-22T00:00:00,1,Ростов,101,Иван,Петров,11,Хлеб ржаной,5,100,shipped
205,e5a84d0f1e065663a810f45ba7523359,2023-08-22T00:00:00,0,Москва,9018,Надежда,Великая,10,Томаты,4,200,shipped
206,74495b676e4acec7eaf1971694581f68,2023-08-22T00:00:00,1,Ростов,2011,Ольга,Великая,1,Молоко 3%,3,360,shipped
207,968779633146b8c7d02436a68bd3f25f,2023-08-22T00:00:00,1,Ростов,3813,Светлана,Козлова,7,Средство для мытья посуды,5,1000,shipped
208,78a3263cd5d93bc96382ea8318025a90,2023-08-22T00:00:00,0,Москва,906,Иван,Новиков,11,Хлеб ржаной,2,40,shipped
209,55c14fb39358014c6fe206e23b767540,2023-08-22T00:00:00,1,Ростов,8005,Геннадий,Иванов,5,Яблоко молодильное,4,1600,shipped
210,c91ebaf16a2abd16653a9b56df857f63,2023-08-22T00:00:00,0,Москва,5608,Александр,Васильев,6,Яблоко,1,140,shipped
211,b7d9c3e0072a9581d95a566d39af7671,2023-08-22T00:00:00,0,Москва,1415,Евгения,Алексеева,5,Яблоко молодильное,4,1600,shipped
212,1083accdaecc181b2249aeb3233cb49d,2023-08-22T00:00:00,2,Ярославль,6112,Елизавета,Федорова,6,Яблоко,3,420,shipped
213,ad9866d69e8bf1e3cac7f047658d5fe4,2023-08-22T00:00:00,2,Ярославль,800,Иван,Михайлов,5,Яблоко молодильное,1,400,shipped
214,5a98df862b76eb31a9a73115c5e05711,2023-08-22T00:00:00,1,Ростов,717,Александра,Павлова,4,Сахар песок,3,150,shipped
215,0bc72bfa589fe3cd3127512567d49c0e,2023-08-22T00:00:00,0,Москва,2210,Ольга,Морозова,0,Молоко 1%,4,400,shipped
216,92a03b292c3d0ef30260d7bc9aa9e948,2023-08-22T00:00:00,0,Москва,1600,Евгений,Васильев,3,Устройство для нагревания табака Трубка Мира,2,1000,shipped
217,24946e78a756fbd8418f5a7b4bb51673,2023-08-22T00:00:00,2,Ярославль,2,Иван,Иванов,5,Яблоко молодильное,3,1200,shipped
218,65a122000ffe0d841a69ff3703f3abd8,2023-08-22T00:00:00,0,Москва,7818,Анна,Козлова,5,Яблоко молодильное,3,1200,refunded
219,9c93abda8a754cec3204253169c52ae7,2023-08-22T00:00:00,1,Ростов,9815,Надежда,Козлова,2,Молоко 5%,1,150,shipped
220,e9e7011fbd0c3aac8c765985e26162e0,2023-08-22T00:00:00,0,Москва,5816,Оксана,Козлова,7,Средство для мытья посуды,2,400,shipped
221,517f03bdcab0675cdd9535dadb2578d6,2023-08-22T00:00:00,0,Москва,8203,Геннадий,Сидоров,0,Молоко 1%,2,200,shipped
222,f9915142d4febcc12efbed4e0dbc7f01,2023-08-22T00:00:00,2,Ярославль,7119,Анна,Федорова,9,Ручка шариковая,5,225,shipped
223,cfe1b4dbca8c0cb523c1bea60de6b1ba,2023-08-22T00:00:00,2,Ярославль,4904,Сергей,Новиков,4,Сахар песок,4,200,shipped
224,09128a138a80cb01b9b6c50b90c08f00,2023-08-22T00:00:00,2,Ярославль,6714,Елизавета,Павлова,0,Молоко 1%,5,500,refunded
225,bab28f9e25a1b8fed3ebced516e9bbf9,2023-08-22T00:00:00,0,Москва,3715,Светлана,Павлова,10,Томаты,3,150,shipped
226,ad93c1be8dece30262370353c642bd13,2023-08-22T00:00:00,0,Москва,2117,Ольга,Федорова,5,Яблоко молодильное,2,800,shipped
227,5d2c4f9c5728335fe15b28b5710ebb2c,2023-08-22T00:00:00,0,Москва,6004,Алексей,Иванов,1,Молоко 3%,2,240,shipped
228,6f7238962cd0f8cbd706daaf7564f99d,2023-08-22T00:00:00,1,Ростов,8314,Снежанна,Волкова,0,Молоко 1%,4,400,shipped
229,df8d644c14ce5ad0ee2b7f5ace912538,2023-08-22T00:00:00,0,Москва,3413,Светлана,Алексеева,8,Лампочка LED,4,1200,shipped
230,e3deda32a908e50dffc8890dffa447c8,2023-08-22T00:00:00,2,Ярославль,2103,Петр,Петров,9,Ручка шариковая,4,180,shipped
231,218ae9519523c945aeb022abd131a4e6,2023-08-22T00:00:00,0,Москва,3718,Светлана,Павлова,8,Лампочка LED,2,600,shipped
232,55e038072ef6bbe57ef3250a0e20d97a,2023-08-22T00:00:00,2,Ярославль,8207,Геннадий,Сидоров,11,Хлеб ржаной,4,80,shipped
233,a07e1b07d36311535c22478a581ca849,2023-08-22T00:00:00,1,Ростов,5900,Александр,Новиков,6,Яблоко,3,420,shipped
234,0a3eb7b918e10e4bb9de96b28ab098cc,2023-08-22T00:00:00,1,Ростов,1500,Евгений,Попов,8,Лампочка LED,3,900,shipped
235,b775cf6a9ec6615fa05f23aea0bd75de,2023-08-22T00:00:00,2,Ярославль,6216,Елизавета,Морозова,9,Ручка шариковая,5,225,shipped
236,e5403e81d076c17d59c43e6c4c303653,2023-08-22T00:00:00,0,Москва,7413,Анна,Алексеева,8,Лампочка LED,4,1200,shipped
237,b24a48e508b27aca912f7843310616ac,2023-08-22T00:00:00,2,Ярославль,2706,Петр,Соколов,5,Яблоко молодильное,4,1600,shipped
238,8c5b1e4702ee0ce22e70ad2d20269fcb,2023-08-22T00:00:00,2,Ярославль,5014,Оксана,Великая,9,Ручка шариковая,5,225,shipped
239,0fdaf2d01c958bcff5c3fca0c07e1cd5,2023-08-22T00:00:00,2,Ярославль,5502,Александр,Попов,9,Ручка шариковая,3,135,shipped
240,70e94816de280d087b44e9313ff7694d,2023-08-22T00:00:00,0,Москва,9308,Эдуард,Смирнов,1,Молоко 3%,1,120,shipped
241,ca64cca73192f892a137a5d16e6db7af,2023-08-22T00:00:00,2,Ярославль,4819,Екатерина,Козлова,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
242,6c2655658ece4dec73420e122cca8e29,2023-08-22T00:00:00,2,Ярославль,7718,Анна,Павлова,6,Яблоко,3,420,shipped
243,262efc1a682c5213d764d35497a173bf,2023-08-22T00:00:00,0,Москва,4003,Сергей,Иванов,2,Молоко 5%,2,300,shipped
244,609be558d325345a1d3f524d489798a0,2023-08-22T00:00:00,0,Москва,7403,Константин,Кузнецов,10,Томаты,4,200,shipped
245,cb324969f32965221de40ecfadefc71d,2023-08-22T00:00:00,2,Ярославль,2702,Петр,Соколов,11,Хлеб ржаной,4,80,shipped
246,b964d79d1ed7cb96104cf23dccd9fe67,2023-08-22T00:00:00,1,Ростов,9213,Надежда,Морозова,8,Лампочка LED,4,1200,shipped
247,11d5d16189979b7af6c53696ee2c6338,2023-08-22T00:00:00,0,Москва,4415,Екатерина,Алексеева,6,Яблоко,2,280,shipped
248,d1316f56841262cc1074d7767220eb82,2023-08-22T00:00:00,2,Ярославль,3500,Олег,Попов,0,Молоко 1%,3,300,shipped
249,8c2102a232fe6b9e244235a3111234e1,2023-08-22T00:00:00,0,Москва,200,Иван,Сидоров,11,Хлеб ржаной,3,60,shipped
250,a541aadb63bf207d963b67bff4092e37,2023-08-22T00:00:00,1,Ростов,2506,Петр,Попов,9,Ручка шариковая,4,180,shipped
251,4df774fe0b34c6f4c962f5d54dfa2799,2023-08-22T00:00:00,0,Москва,1013,Евгения,Великая,10,Томаты,2,100,shipped
252,a1146d07702d5f41fee45bcf7399a0a2,2023-08-22T00:00:00,2,Ярославль,6815,Елизавета,Козлова,3,Устройство для нагревания табака Трубка Мира,1,500,shipped
253,9f6721bce3dd21abe4d69f0ec1d2c189,2023-08-22T00:00:00,0,Москва,1001,Евгений,Иванов,5,Яблоко молодильное,2,800,shipped
254,448380cc6ca0bdf488647348c00820e5,2023-08-22T00:00:00,2,Ярославль,9219,Надежда,Морозова,1,Молоко 3%,4,480,shipped
255,37f974fec144de7339fbc7f9e317249b,2023-08-22T00:00:00,0,Москва,2709,Петр,Соколов,11,Хлеб ржаной,5,100,shipped
256,1544556940066e7c09a2a25bf157adb6,2023-08-22T00:00:00,2,Ярославль,4708,Сергей,Соколов,8,Лампочка LED,1,300,shipped
257,a11ec87397d94d860775b2152a2f1944,2023-08-22T00:00:00,1,Ростов,6517,Елизавета,Лебедева,5,Яблоко молодильное,1,400,shipped
258,eeeb5d88dd3c0697fb5176c4253edad1,2023-08-22T00:00:00,2,Ярославль,9211,Надежда,Морозова,2,Молоко 5%,2,300,shipped
259,42d215b828990fc1a0b0ccb84dd5b317,2023-08-22T00:00:00,0,Москва,1816,Евгения,Козлова,0,Молоко 1%,3,300,shipped
260,d450a37ae38bae4d8b9ff165037a1920,2023-08-22T00:00:00,2,Ярославль,8402,Геннадий,Кузнецов,1,Молоко 3%,2,240,shipped
261,21d583a3f70ce8725b613c144202cd6a,2023-08-22T00:00:00,2,Ярославль,5007,Александр,Иванов,5,Яблоко молодильное,1,400,shipped
262,504758da3b8e8f7c3939c8171b8daa5a,2023-08-22T00:00:00,1,Ростов,9108,Эдуард,Петров,8,Лампочка LED,2,600,shipped
263,b85da4dc81e50b3595701825b2b9c7d8,2023-08-22T00:00:00,2,Ярославль,619,Александра,Егорова,11,Хлеб ржаной,4,80,shipped
264,b043ed1fb2d600ba5b3ea5853b5eb7bb,2023-08-22T00:00:00,2,Ярославль,8606,Геннадий,Васильев,9,Ручка шариковая,5,225,shipped
265,c44e5226c7e438763ab590322eeb2e73,2023-08-22T00:00:00,2,Ярославль,9606,Эдуард,Васильев,4,Сахар песок,5,250,shipped
266,fa7a3b663c5c23684e717b815bef6755,2023-08-22T00:00:00,2,Ярославль,4719,Екатерина,Павлова,4,Сахар песок,2,100,shipped
267,39449b4ec0904344bc8c8ea4e03771db,2023-08-22T00:00:00,1,Ростов,1105,Евгений,Петров,11,Хлеб ржаной,3,60,shipped
268,2cac2bc64619a9a73924c583765c2839,2023-08-22T00:00:00,1,Ростов,6417,Елизавета,Алексеева,2,Молоко 5%,3,450,shipped
269,991f759fed1d750437fe91324eba6278,2023-08-22T00:00:00,2,Ярославль,1501,Евгений,Попов,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
270,0711839f49b7f1f7b7e8a6b0f573a935,2023-08-22T00:00:00,1,Ростов,2600,Петр,Васильев,3,Устройство для нагревания табака Трубка Мира,1,500,shipped
271,1c8556536d825cdba299ef732e82c1fd,2023-08-22T00:00:00,0,Москва,9908,Эдуард,Новиков,9,Ручка шариковая,2,90,shipped
272,73892647417c185cb363e425a66af80d,2023-08-22T00:00:00,0,Москва,1212,Евгения,Морозова,11,Хлеб ржаной,5,100,shipped
273,182528c6777851db08ce923b5cf0e219,2023-08-22T00:00:00,2,Ярославль,8419,Снежанна,Алексеева,4,Сахар песок,5,250,shipped
274,5caf57cdbde674c191e906f2b03c0e8d,2023-08-22T00:00:00,0,Москва,2212,Ольга,Морозова,11,Хлеб ржаной,2,40,shipped
275,138f75dd9a9ac58cf0ac21912015b72f,2023-08-22T00:00:00,2,Ярославль,3105,Олег,Петров,4,Сахар песок,1,50,shipped
276,a0581011c351e89ea63d1e9ecb3bb9f4,2023-08-22T00:00:00,2,Ярославль,1019,Евгения,Великая,10,Томаты,2,100,shipped
277,22378a0e392a20fb3e4e52f57f95b6de,2023-08-22T00:00:00,1,Ростов,2406,Петр,Кузнецов,11,Хлеб ржаной,5,100,shipped
278,4f616a556c2803435e4cb2d8ca6a72db,2023-08-22T00:00:00,0,Москва,4515,Екатерина,Лебедева,6,Яблоко,5,700,shipped
279,2e11696f4946004f4a6d9ccf0518866a,2023-08-22T00:00:00,0,Москва,4109,Сергей,Петров,11,Хлеб ржаной,2,40,shipped
280,4c2a87fb091110e3927a3c2b44e47fd7,2023-08-22T00:00:00,0,Москва,1201,Евгений,Сидоров,3,Устройство для нагревания табака Трубка Мира,5,2500,shipped
281,db085c84f61d5d6a9eb7575b1e8ff18e,2023-08-22T00:00:00,0,Москва,4512,Екатерина,Лебедева,8,Лампочка LED,4,1200,shipped
282,6f7c86fb5510425f69b18f6111c6cc76,2023-08-22T00:00:00,0,Москва,6805,Алексей,Михайлов,3,Устройство для нагревания табака Трубка Мира,4,2000,shipped
283,f0361729b2d7cd5ddf1cca2f5b87472c,2023-08-22T00:00:00,2,Ярославль,9818,Надежда,Козлова,10,Томаты,1,50,shipped
284,1661c15a1b877507924327f06c33c0a2,2023-08-22T00:00:00,0,Москва,4803,Сергей,Михайлов,7,Средство для мытья посуды,4,800,shipped
285,630bd30704caeb7411d05ffd6a36aeb9,2023-08-22T00:00:00,1,Ростов,3004,Олег,Иванов,6,Яблоко,3,420,shipped
286,30640e1929c867dfcdd9dd7404e14ffa,2023-08-22T00:00:00,0,Москва,3619,Светлана,Егорова,0,Молоко 1%,1,100,shipped
287,fa150662a188a49eabc9cfd84ac9db6e,2023-08-22T00:00:00,1,Ростов,7919,Анна,Орлова,5,Яблоко молодильное,1,400,shipped
288,088f6b3b1b12812a0506ba514d7ebf52,2023-08-22T00:00:00,2,Ярославль,7003,Константин,Иванов,10,Томаты,2,100,shipped
289,3e65a46c156fa247f0791abc85955608,2023-08-22T00:00:00,2,Ярославль,1904,Евгений,Новиков,3,Устройство для нагревания табака Трубка Мира,3,1500,shipped
290,7aa1fafe57d1e0ac6d55298f3a97c00b,2023-08-22T00:00:00,2,Ярославль,3418,Светлана,Алексеева,4,Сахар песок,2,100,shipped
291,bf0c9f7c02d7c5e2fd4ccf1039ae3d68,2023-08-22T00:00:00,1,Ростов,3712,Светлана,Павлова,4,Сахар песок,3,150,refunded
292,271082f2fda6b93d9684fe067604a75c,2023-08-22T00:00:00,1,Ростов,9603,Эдуард,Васильев,10,Томаты,2,100,refunded
293,c04c72f31e9ba8be59d32f05c66819f6,2023-08-22T00:00:00,0,Москва,1409,Евгений,Кузнецов,3,Устройство для нагревания табака Трубка Мира,3,1500,shipped
294,c233d80296deef5f91284f768869207c,2023-08-22T00:00:00,0,Москва,2818,Ольга,Козлова,0,Молоко 1%,3,300,shipped
295,1bfb40702d8aceee3c964e6d81c9d382,2023-08-22T00:00:00,2,Ярославль,2414,Ольга,Алексеева,0,Молоко 1%,2,200,shipped
296,f27f465852ba2a4198be45a41c28bc34,2023-08-22T00:00:00,1,Ростов,9106,Эдуард,Петров,2,Молоко 5%,3,450,shipped
297,8c1261a2f3f552b928f047ff249bdd06,2023-08-22T00:00:00,0,Москва,1218,Евгения,Морозова,3,Устройство для нагревания табака Трубка Мира,2,1000,shipped
298,c7927357e73eac02342c90003cb0a956,2023-08-22T00:00:00,2,Ярославль,2207,Петр,Сидоров,8,Лампочка LED,2,600,shipped
299,47401b076b0e25d51fcf4efd4edbeff6,2023-08-22T00:00:00,2,Ярославль,2606,Петр,Васильев,1,Молоко 3%,4,480,shipped
300,8cec7c164964e8fe6a06f3e822c88db6,2023-08-22T00:00:00,2,Ярославль,6502,Алексей,Попов,11,Хлеб ржаной,3,60,shipped
301,a8c8bfec79766da3be4b62b3d930f76e,2023-08-22T00:00:00,1,Ростов,9109,Эдуард,Петров,6,Яблоко,1,140,shipped
302,31838df5c25c64255eb8ba275f166b01,2023-08-22T00:00:00,2,Ярославль,7809,Константин,Михайлов,0,Молоко 1%,5,500,shipped
303,abea7a14eea039c5a5ef74f031c5685a,2023-08-22T00:00:00,1,Ростов,1017,Евгения,Великая,4,Сахар песок,5,250,shipped
304,cf2892bc78620fdf9f0cc2640039cb9a,2023-08-22T00:00:00,1,Ростов,5201,Александр,Сидоров,11,Хлеб ржаной,3,60,refunded
305,b467b0b698fd24b235ce5f8502a62606,2023-08-22T00:00:00,0,Москва,2813,Ольга,Козлова,5,Яблоко молодильное,2,800,shipped
306,b4d2d67202d68eda2bd1688b6064e306,2023-08-22T00:00:00,2,Ярославль,9805,Эдуард,Михайлов,11,Хлеб ржаной,3,60,shipped
307,68a20e60520c674e0af40d16eaaae57c,2023-08-22T00:00:00,2,Ярославль,2207,Петр,Сидоров,6,Яблоко,3,420,shipped
308,dd09c5fef20fee4d804c65b107a72ef6,2023-08-22T00:00:00,0,Москва,8304,Геннадий,Смирнов,5,Яблоко молодильное,1,400,refunded
309,ef50617f83f935e61f66bc3c8c590972,2023-08-22T00:00:00,1,Ростов,3310,Светлана,Волкова,9,Ручка шариковая,2,90,shipped
310,fc591024e3904cd3399a18de7027d6db,2023-08-22T00:00:00,1,Ростов,9619,Надежда,Егорова,8,Лампочка LED,1,300,shipped
311,e8eb72d381b3347d89f0873216af5c40,2023-08-22T00:00:00,2,Ярославль,6407,Алексей,Кузнецов,1,Молоко 3%,2,240,shipped
312,d8f7dbbf2b42c04cdc2e72f1b8611516,2023-08-22T00:00:00,2,Ярославль,9116,Надежда,Федорова,6,Яблоко,5,700,shipped
313,e59c728ba0f0a2b5bd0f7ed1f12f6089,2023-08-22T00:00:00,0,Москва,6708,Алексей,Соколов,0,Молоко 1%,3,300,shipped
314,92187ee9892ee979ea8e04fc0e38e083,2023-08-22T00:00:00,0,Москва,4110,Екатерина,Федорова,7,Средство для мытья посуды,5,1000,shipped
315,3f7bbf163e063ca925b03c437c3c170e,2023-08-22T00:00:00,0,Москва,7713,Анна,Павлова,8,Лампочка LED,3,900,shipped
316,079bf07858ae7237f202de7655417c8d,2023-08-22T00:00:00,1,Ростов,7814,Анна,Козлова,8,Лампочка LED,2,600,shipped
317,ad00369ae3cefacb74884d703361c687,2023-08-22T00:00:00,1,Ростов,8009,Геннадий,Иванов,1,Молоко 3%,4,480,shipped
318,4e695cfa42d4f8573f0ea421e0dd0ba1,2023-08-22T00:00:00,2,Ярославль,1504,Евгений,Попов,6,Яблоко,2,280,refunded
319,0728049e4336bff41a16f2a08085ee62,2023-08-22T00:00:00,2,Ярославль,5415,Оксана,Алексеева,2,Молоко 5%,5,750,shipped
320,82f84e0ae9966a9165265b7a3b1df5aa,2023-08-22T00:00:00,0,Москва,2618,Ольга,Егорова,0,Молоко 1%,1,100,shipped
321,a26b456eb98e10fa846e0576b7acbdee,2023-08-22T00:00:00,1,Ростов,6000,Алексей,Иванов,11,Хлеб ржаной,5,100,shipped
322,68ada40f46424f45a92a39959a9990d6,2023-08-22T00:00:00,1,Ростов,7502,Константин,Попов,6,Яблоко,3,420,shipped
323,dc961cfd9e220ffee8ea9184a5f0265c,2023-08-22T00:00:00,2,Ярославль,2515,Ольга,Лебедева,10,Томаты,4,200,shipped
324,30669f8ffd27531d7e3b3fff90d73cb1,2023-08-22T00:00:00,0,Москва,2615,Ольга,Егорова,11,Хлеб ржаной,4,80,shipped
325,0b3acc764a67ace62a12021664d9baf0,2023-08-22T00:00:00,0,Москва,1209,Евгений,Сидоров,6,Яблоко,2,280,shipped
326,9ea52c41d6223de0a2a02eaab12009e6,2023-08-22T00:00:00,1,Ростов,406,Иван,Кузнецов,4,Сахар песок,2,100,shipped
327,6a6c0894e50850e1032bdff811fa94d6,2023-08-22T00:00:00,2,Ярославль,7805,Константин,Михайлов,1,Молоко 3%,5,600,shipped
328,fd787becdc1bfbfe85accb2af7569feb,2023-08-22T00:00:00,1,Ростов,5308,Александр,Смирнов,0,Молоко 1%,3,300,shipped
329,728978c83be49443e4a41ac999ec4d0b,2023-08-22T00:00:00,1,Ростов,3617,Светлана,Егорова,10,Томаты,2,100,shipped
330,b6fdaba8e78a9adc99e21aa5468de4ba,2023-08-22T00:00:00,0,Москва,7018,Анна,Великая,9,Ручка шариковая,1,45,shipped
331,50f6501f2bf8ed9c43744c761da973e5,2023-08-22T00:00:00,2,Ярославль,8709,Геннадий,Соколов,7,Средство для мытья посуды,1,200,shipped
332,c4a302b04bdb86ff22175e9bad362c43,2023-08-22T00:00:00,2,Ярославль,117,Александра,Федорова,1,Молоко 3%,3,360,shipped
333,4c0cf0a7d191ec70febeed07912282f0,2023-08-22T00:00:00,2,Ярославль,5903,Александр,Новиков,10,Томаты,3,150,shipped
334,8a4010d2c6945926b29db5f69034ead8,2023-08-22T00:00:00,1,Ростов,8002,Геннадий,Иванов,5,Яблоко молодильное,3,1200,shipped
335,6d42c1c89d49a5bd36a439ce7f450bcf,2023-08-22T00:00:00,0,Москва,6503,Алексей,Попов,1,Молоко 3%,3,360,shipped
336,d7270a36c9b03cae95b0188be9626b64,2023-08-22T00:00:00,1,Ростов,7906,Константин,Новиков,7,Средство для мытья посуды,4,800,shipped
337,1bc35ede49fe1871dd5a710882d74f35,2023-08-22T00:00:00,2,Ярославль,7217,Анна,Морозова,5,Яблоко молодильное,3,1200,shipped
338,991b3179dd6978c9ec9bb88a72dc7c6c,2023-08-22T00:00:00,1,Ростов,1416,Евгения,Алексеева,9,Ручка шариковая,4,180,shipped
339,e963b9c0677f9ca7c6f99b49b9b65a7c,2023-08-22T00:00:00,2,Ярославль,8502,Геннадий,Попов,1,Молоко 3%,2,240,shipped
340,77bedbe8dcb4dc8dd5c12e2908fadb74,2023-08-22T00:00:00,0,Москва,3200,Олег,Сидоров,6,Яблоко,3,420,shipped
341,f7501704de1ff74d8c31ff0419108569,2023-08-22T00:00:00,1,Ростов,7916,Анна,Орлова,1,Молоко 3%,1,120,shipped
342,0d4fd01c78a4ab681bd7b1ae8c0a64ad,2023-08-22T00:00:00,0,Москва,5518,Оксана,Лебедева,5,Яблоко молодильное,3,1200,shipped
343,58e4b37377c59080926f2c2baf95da14,2023-08-22T00:00:00,1,Ростов,6311,Елизавета,Волкова,1,Молоко 3%,2,240,shipped
344,c167787957c1449faf6f921bc9786747,2023-08-22T00:00:00,0,Москва,5716,Оксана,Павлова,3,Устройство для нагревания табака Трубка Мира,1,500,shipped
345,b9af4e00c9a0b411c20a5577cca8b7ca,2023-08-22T00:00:00,0,Москва,2810,Ольга,Козлова,7,Средство для мытья посуды,5,1000,shipped
346,3d98e7ec20b01c39fa0ca5f39ed31259,2023-08-22T00:00:00,1,Ростов,2316,Ольга,Волкова,4,Сахар песок,1,50,shipped
347,1c42d50e5d460eb65029850645541487,2023-08-22T00:00:00,2,Ярославль,4509,Сергей,Попов,1,Молоко 3%,3,360,shipped
348,38043a4f962b52aa588b122a89f0c2d6,2023-08-22T00:00:00,0,Москва,6217,Елизавета,Морозова,1,Молоко 3%,1,120,shipped
349,dcbafdbb2b07e3d2c9009b29880f3106,2023-08-22T00:00:00,1,Ростов,9108,Эдуард,Петров,4,Сахар песок,1,50,shipped
350,a4235f3f652951bdda2230d5342389a6,2023-08-22T00:00:00,1,Ростов,9105,Эдуард,Петров,5,Яблоко молодильное,2,800,shipped
351,c17ecd234ba1b709c40f71f129b388de,2023-08-22T00:00:00,2,Ярославль,1911,Евгения,Орлова,9,Ручка шариковая,3,135,shipped
352,3ef953e5d9be463a150fbfeb54619571,2023-08-22T00:00:00,2,Ярославль,317,Александра,Волкова,8,Лампочка LED,5,1500,shipped
353,eceda8f4553ed317815349d00765f5c4,2023-08-22T00:00:00,1,Ростов,4918,Екатерина,Орлова,11,Хлеб ржаной,5,100,shipped
354,765c9236ce7e069758acc0e9cb3800c2,2023-08-22T00:00:00,0,Москва,5202,Александр,Сидоров,8,Лампочка LED,1,300,refunded
355,8e3c0a6c0f522daed4c5504e981b7226,2023-08-22T00:00:00,2,Ярославль,4316,Екатерина,Волкова,5,Яблоко молодильное,3,1200,shipped
356,d772063962a291a1162b9d44ba9b64ff,2023-08-22T00:00:00,2,Ярославль,5518,Оксана,Лебедева,1,Молоко 3%,5,600,shipped
357,9e443e1d47a33f0894cbc23b2207d8d5,2023-08-22T00:00:00,2,Ярославль,2511,Ольга,Лебедева,2,Молоко 5%,3,450,shipped
358,62a74ac151d2505090e413bfe5b99e71,2023-08-22T00:00:00,1,Ростов,1605,Евгений,Васильев,7,Средство для мытья посуды,2,400,refunded
359,9e2a65f992a3142e6baaab2d80d89ddf,2023-08-22T00:00:00,1,Ростов,611,Александра,Егорова,8,Лампочка LED,4,1200,shipped
360,75b44d7befc064693a239a9ab4824a7c,2023-08-22T00:00:00,1,Ростов,4404,Сергей,Кузнецов,0,Молоко 1%,1,100,shipped
361,0c7111ff1ded9f016c6af4c45ce0af2e,2023-08-22T00:00:00,1,Ростов,3707,Олег,Соколов,1,Молоко 3%,1,120,shipped
362,24ae5ed175b536ec2182b30b20ff9005,2023-08-22T00:00:00,0,Москва,2707,Петр,Соколов,5,Яблоко молодильное,3,1200,shipped
363,9985441e3a9068e77bc567c9a968af36,2023-08-22T00:00:00,0,Москва,913,Александра,Орлова,3,Устройство для нагревания табака Трубка Мира,2,1000,shipped
